user_id,movie_id,rating,timestamp,title,release_date,genre_names,original_language_full,overview
318,87304,3.5,1422524397,The Plot to Kill Hitler,1990-01-30,"['Drama', 'War', 'TV Movie']",English,A historical recreation of the 1944 attempt by several German High Command Officers to assassinate Adolf Hitler and take control of the German government.
318,88129,3.5,1413054514,The Kinks - One for the Road,1980-01-01,['Music'],English,"One for the Road is a live concert video by the rock band ""The Kinks"". It was released in conjunction with a live album of the same name. Many of the bands classic songs are featured, including ""You really got me"", ""Lola"" and ""Celluloid Heroes"""
318,88810,4.0,1417279084,Kill Me Tender,2004-02-13,"['Drama', 'Comedy']",Spanish,"Do all men want the same thing? Nestor, recently widowed, runs a bakery near Barcelona, has a bank account and a bad heart, and swims in the sea every day. He also has a daughter and a two-timing son-in-law. Nestor's maid asks him to hire her 20-something daughter, Maribel, as a shop assistant."
318,89492,3.5,1424797380,This Is 40,2012-12-20,['Comedy'],English,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart."
318,91128,4.5,1428491800,Nowhere to Hide,1987-07-17,"['Action', 'Thriller']",English,"Marine officer Rob Cutter and his wife Barbara have a son named Johnny. Rob discovers that two newly delivered helicopters in his squadron have crashed because a defective part, a C-ring, has been made of a weaker, less expensive alloy. Before Rob can go public with this, Rob is killed on the orders of corrupt General Howard, who did not want Rob to go public with the defective part. Howard believes that Barbara, who is also a marine, now has the part, so Howard and his henchmen set out to kill Barbara and Johnny and get the part, but Howard is underestimating what Barbara is willing to do to protect Johnny."
318,92422,4.0,1432966878,Strawberry Shortcakes,2006-09-23,['Drama'],Japanese,Follows the ups and downs of four female friends in Tokyo looking for love and trying to cope with the responsibilities in their lives.
318,97168,4.5,1413646563,Kinder. Wie die Zeit vergeht.,2008-09-25,['Documentary'],German,
318,97938,4.0,1413116821,Heart of the Country,2013-08-19,"['Drama', 'Romance']",English,"With her husband jailed for Wall Street-based fraud, Faith has to leave behind her luxury life in New York to return home to North Carolina and the widower father and dutiful older sister she left behind.  Together, they have to deal with the buried emotions of sudden death of Faith’s mother years ago, and learn to be a family again."
318,102407,3.0,1417278660,Judgement,1992-08-05,"['Drama', 'Music', 'Thriller']",English,A juvenile court judge goes out of her way to try to aid a young man whom she believes has innocently gotten involved with a gang.
318,106648,3.0,1442351142,Phra Rot-Meri,1981-01-01,"['Drama', 'Adventure', 'Fantasy', 'Romance']",Thai,"Twelve daughters are abandoned by their parents, who are too poor to educate so many children. The twelve daughters are rescued by a ""Yak"" woman who promises to take care about them as her own daughters. She deceived them and force them to drink a potion that transform the young girls into beautiful maidens."
318,107141,3.5,1432670981,Smugglers,1996-05-11,"['Action', 'Crime']",Polish,
318,108928,3.0,1414693833,Armstrong,1998-05-21,"['Action', 'Drama', 'Thriller']",English,"The Cold War has just heated up!  CIA Agent Bob Taylor (Charles Napier) arrives in Moscow with his new wife Susan (Kimberley Kates) with a highly secret video tape of Russian missiles leaving an unknown base near Moscow under the cover of darkness.  Are these missiles destined to be aimed at the US or are they being smuggled to a terrorist organisation. The Americans need to know where these missiles are going, the only person who can help them discover their destination is Armstrong (Frank Zagarino) an ex buddy of Bob who now trains an elite Russian anti-terrorist squad under the command of Colonel Zukov (Richard Lynch). Zukov is from the old guard, corrupt, ruthless, and will stop at nothing to gain control."
318,110730,2.5,1414693824,Ad Lib Night,2006-11-30,['Drama'],Korean,"A young girl is asked by strangers to impersonate a prodigal daughter to fulfill a father's dying wish, and in doing so tests the fragility of family bonds."
318,120478,4.5,1535037621,The Haunting of Whaley House,2012-07-31,['Horror'],English,"When a tour guide breaks into America's Most Haunted House, a bit of amateur ghost hunting with friends turns into more horror than they could have ever imagined."
318,122906,4.0,1532881156,About Time,2013-09-04,"['Drama', 'Romance', 'Fantasy']",English,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us."
318,124853,4.0,1429299165,Ten Benny,1995-04-09,"['Drama', 'Action']",English,"The story of a young shoe salesman whose overestimation of his own sharpness leads to gambling debts, pissed-off loan sharks, and overall misery."
318,127298,4.5,1436391557,Alma mía,1999-05-13,"['Comedy', 'Romance']",Spanish,"The lives of Alma (Araceli Gonzalez) and Leo (Pablo Echarri) did not seem destined to cross. She, a baker in the mouth, with her ​​family and her boyfriend Mario since adolescence. The, an architect with secure wedding date with Valeria. One night, fate brought them together and this unexpected encounter will not go unnoticed. Both Alma and Leo not be fidgety to what happens between them."
318,128900,4.5,1424455758,Hip Hip Hurrah!,1987-09-04,['Drama'],Danish,"The life and times of the Scandinavian artists' colony who lived in Skagen on the Danish coast during the 1890s. Not so much a biographical account, rather a portrait of a way of life. The painters became famous for the way they used the light in their work, and this has also been mirrored in the cinematography."
318,134881,4.0,1451996031,More of Me,2007-06-17,"['Comedy', 'TV Movie']",English,"Alice is your typical modern woman, juggling her demanding roles as a mother of twins, a loving wife and a successful career woman. She struggles to keep all the balls in the air, until the day it all becomes too much for one person to handle and she splits into three separate versions of herself — each stepping in to take over part of her life. While at first the new Alices are perfect as the ultimate sexy wife, super mommy, and ultra-focused executive, Alice soon realizes that her whole self may be far greater than just her parts. She needs to get herself back together, and quickly."
318,182715,3.5,1536152628,Team 33,1987-01-01,['Drama'],Russian,"A regular military call-up. Young guys, having got call-up papers and having passed a medical board checkup, enjoy themselves and spend the last days of freedom in different ways: some in discotheques, some in a company of friends outdoors, others are even carousing and scuffling. A colonel Nikitin (Yu. Nazarov) with a group of officers is ordered to accompany conscripts future marines - in a special train to the military service place, situated in the Far East. The whole trip takes several days. Right here, in the train wagons, with no dads and moms round, young conscripts are in for showing their worth and gaining their first experience of real army life."
319,110,4.5,1461351712,Three Colors: Red,1994-05-12,"['Drama', 'Mystery', 'Romance']",French,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls."
319,293,5.0,1461351748,A River Runs Through It,1992-10-09,"['Drama', 'Family']",English,"The Maclean brothers, Paul and Norman, live a relatively idyllic life in rural Montana, spending much of their time fly fishing. The sons of a minister, the boys eventually part company when Norman moves east to attend college, leaving his rebellious brother to find trouble back home. When Norman finally returns, the siblings resume their fishing outings, and assess where they've been and where they're going."
319,318,4.5,1461351698,The Million Dollar Hotel,2000-02-09,"['Drama', 'Thriller']",English,A federal agent searches for a potential killer among the bizarre residents of a dilapidated Los Angeles hotel.
319,364,5.0,1461351771,Batman Returns,1992-06-19,"['Action', 'Fantasy']",English,"Batman must face The Penguin, a sewer-dwelling gangleader intent on being accepted into Gotham society.  Meanwhile, another Gotham resident finds herself transformed into Catwoman and is out for revenge..."
319,527,5.0,1461351622,Once Were Warriors,1994-09-02,['Drama'],English,"A drama about a Maori family living in Auckland, New Zealand. Lee Tamahori tells the story of Beth Heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband."
319,588,5.0,1461351928,Silent Hill,2006-04-21,"['Horror', 'Mystery']",English,"Rose, a desperate mother takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears and Rose begins a desperate search to get her back. She descends into the center of the twisted reality of a town's terrible secret. Pursued by grotesquely deformed creatures and townspeople stuck in permanent purgatory, Rose begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier."
319,858,5.0,1461351651,Sleepless in Seattle,1993-06-24,"['Comedy', 'Drama', 'Romance']",English,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Talking about his father’s loneliness soon leads to a meeting with a young female journalist, who has flown to Seattle to write a story about the boy and his father."
319,1907,4.0,1461351974,The Beach,2000-02-03,"['Drama', 'Adventure', 'Romance', 'Thriller']",English,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it."
319,2687,5.0,1461351926,Memoirs of an Invisible Man,1992-02-28,"['Science Fiction', 'Comedy', 'Romance', 'Thriller']",English,"After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life."
319,2959,4.0,1461351986,License to Wed,2007-07-04,['Comedy'],English,"Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy."
320,2058,4.0,1284250624,Addicted to Love,1997-05-23,"['Comedy', 'Romance']",English,"Good-natured astronomer Sam is devastated when the love of his life leaves him for a suave Frenchman. He therefore does what every other normal dumpee would do — go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back."
320,6283,3.5,1284251627,MouseHunt,1997-12-19,"['Comedy', 'Family']",English,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse."
320,26555,3.5,1284251103,Club Paradise,1986-07-11,"['Comedy', 'Drama', 'Romance']",English,"When Chicago firefighter Jack Moniker retires and moves to a small Caribbean island, he is befriended by the owner of a run-down resort. Together they renovate the resort and lure tourists to Club Paradise in an effort to fight off corrupt officials and businessmen who want to claim the resort as their own."
320,31184,4.0,1284251163,The Accidental Gangster,2008-12-03,"['Action', 'Adventure', 'Comedy']",Korean,"Korea, 1724. Once upon a time in the Choson Dynasty, Chun-doong falls in love at first sight with a beautiful woman whilst in the middle of a fight.When she is delivered by accident to Chun-doong's tavern to work as a maid, he is the happiest man in the land until she is snatched away by her rightful owner.He vows to get her back, but alone he is no match for Man-deuk."
320,59900,3.0,1284251074,Gaganam,2011-02-11,"['Action', 'Drama', 'Thriller']",Telugu,"When terrorists hijack a plane from Chennai, a struggle with the pilots damages the engine forcing them to make an emergency landing in Tirupati. NSG commando Ravi is entrusted with rescue operations."
321,2,5.0,843212595,Ariel,1988-10-21,"['Comedy', 'Drama', 'Romance', 'Crime']",Finnish,A Finnish man goes to the city to find a job after the mine where he worked is closed and his father commits suicide.
321,3,3.0,843212762,Shadows in Paradise,1986-10-17,"['Comedy', 'Drama', 'Romance']",Finnish,"Nikander, a rubbish collector and would-be entrepreneur, finds his plans for success dashed when his business associate dies. One evening, he meets Ilona, a down-on-her-luck cashier, in a local supermarket. Falteringly, a bond begins to develop between them."
321,5,3.0,843212719,Four Rooms,1995-12-09,['Comedy'],English,It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another.
321,24,4.0,843212762,Kill Bill: Vol. 1,2003-10-10,"['Action', 'Crime']",English,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance."
321,141,4.0,843212595,Donnie Darko,2001-01-19,"['Fantasy', 'Drama', 'Mystery']",English,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes."
321,150,4.0,843212359,48 Hrs.,1982-12-07,"['Thriller', 'Action', 'Comedy', 'Crime', 'Drama']",English,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer."
321,153,5.0,843212390,Lost in Translation,2003-09-18,"['Drama', 'Romance', 'Comedy']",English,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America."
321,158,3.0,843212662,Knockin' on Heaven's Door,1997-02-20,"['Comedy', 'Crime']",German,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box."
321,161,3.0,843212458,Ocean's Eleven,2001-12-07,"['Thriller', 'Crime']",English,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess."
321,165,3.0,843212390,Back to the Future Part II,1989-11-22,"['Adventure', 'Comedy', 'Science Fiction']",English,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again."
321,186,4.0,843212681,Lucky Number Slevin,2006-02-24,"['Drama', 'Thriller', 'Crime', 'Mystery']",English,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma."
321,225,4.0,843212509,Man of Iron,1981-07-27,"['Drama', 'History']",Polish,"In Warsaw in 1980, the Communist Party sends disgruntled radio reporter Winkel to Gdańsk to dig up dirt on the shipyard strikers - particularly on Maciek Tomczyk, an independent labour union leader whose father was killed in the December 1970 protests. Posing as sympathetic, Winkel interviews the people surrounding Tomczyk, including his detained wife, Agnieszka."
321,231,3.0,843212424,Syriana,2005-11-23,"['Drama', 'Thriller']",English,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins."
321,237,3.0,843212741,Young Adam,2003-09-26,"['Drama', 'Thriller', 'Crime', 'Romance']",English,A young drifter working on a river barge disrupts his employers' lives while hiding the fact that he knows more about a dead woman found in the river than he admits.
321,276,3.0,843212762,The Edukators,2004-10-25,"['Drama', 'Comedy']",German,Three activists cobble together a kidnapping plot after they encounter a businessman in his home.
321,292,4.0,843212439,Dave Chappelle's Block Party,2005-09-12,"['Comedy', 'Documentary', 'Music']",English,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio mans moves to Brooklyn, New York, to throw an unprecedented block party."
321,316,4.0,843212439,Grill Point,2002-02-12,"['Comedy', 'Drama']",German,In the style of a documentary this tragic comedy tells the story of a relationship crisis between two married couples and their longing to break out of their miserable daily lives. In this East German post-wall movie Andreas Dresen introduces the sad everyday life of two couples from Frankfurt an der Oder in a honest and tolerable manner.
321,317,5.0,843212522,Grbavica: The Land of My Dreams,2006-03-01,"['Drama', 'History']",Bosnian,A woman and her daughter struggle to make their way through the aftermath of the Balkan war.
321,339,3.0,843212475,Night on Earth,1991-12-12,"['Comedy', 'Drama']",English,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.
321,344,3.0,843212390,"Bang, Boom, Bang",1999-08-26,"['Crime', 'Action', 'Comedy']",German,Bank robber Kalle Grabowski escapes from prison while his unemployed smalltime crook buddy is sitting around doing nothing after he just lost all their money. A fast paced comedy from German director Peter Thorwarth.
321,349,3.0,843212719,Cockles and Muscles,2005-03-30,['Comedy'],French,Crustacés et coquillages is a fresh French comedy film with numerous surprise turnarounds and about the tolerance of a family of four. The family spend an idealistic summer vacation together where each of the family members gets involved in a new or old relationship.
321,350,4.0,843212642,The Devil Wears Prada,2006-06-29,"['Drama', 'Comedy']",English,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine."
321,364,4.0,843212493,Batman Returns,1992-06-19,"['Action', 'Fantasy']",English,"Batman must face The Penguin, a sewer-dwelling gangleader intent on being accepted into Gotham society.  Meanwhile, another Gotham resident finds herself transformed into Catwoman and is out for revenge..."
321,377,3.0,843212509,A Nightmare on Elm Street,1984-11-09,['Horror'],English,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world..."
321,380,5.0,843212359,Rain Man,1988-12-12,['Drama'],English,"When car dealer Charlie Babbitt learns that his estranged father has died, he returns home to Cincinnati, where he discovers that he has a savant older brother named Raymond and that his father's $3 million fortune is being left to the mental institution in which Raymond lives. Motivated by his father's money, Charlie checks Raymond out of the facility in order to return with him to Los Angeles. The brothers' cross-country trip ends up changing both their lives."
321,410,3.0,843212509,Summer in Berlin,2005-09-09,"['Comedy', 'Drama']",German,When you read the title ‘Summer on the Balcony’ you probably think it will be a light Berlin summer comedy but it’s not. This film is an intimate study of two women friends who come to each other because of troubles with everyday life and with men and thus try to enjoy a life based on their ideas.
321,440,3.0,843212697,Aliens vs Predator: Requiem,2007-12-25,"['Action', 'Science Fiction', 'Thriller', 'Horror']",English,"After a horrifying PredAlien crash-lands near a small Colorado town, killing everyone it encounters and producing countless Alien offspring, a lone Predator arrives to ""clean up"" the infestation."
321,454,4.0,843212474,Romeo + Juliet,1996-11-01,"['Drama', 'Romance']",English,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains."
321,480,4.0,843212458,Monsoon Wedding,2001-08-30,"['Comedy', 'Drama', 'Romance']",Hindi,"As the romantic monsoon rains loom, the extended Verma family reunites from around the globe for a last-minute arranged marriage in New Delhi. This film traces five intersecting stories, each navigating different aspects of love as they cross boundaries of class, continent and morality."
321,500,4.0,843212509,Reservoir Dogs,1992-09-02,"['Crime', 'Thriller']",English,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel."
321,586,3.0,843212550,Wag the Dog,1997-12-25,"['Comedy', 'Drama']",English,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war."
321,587,3.0,843212550,Big Fish,2003-12-25,"['Adventure', 'Fantasy', 'Drama']",English,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures."
321,588,3.0,843212390,Silent Hill,2006-04-21,"['Horror', 'Mystery']",English,"Rose, a desperate mother takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears and Rose begins a desperate search to get her back. She descends into the center of the twisted reality of a town's terrible secret. Pursued by grotesquely deformed creatures and townspeople stuck in permanent purgatory, Rose begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier."
321,597,3.0,843212641,Titanic,1997-11-18,"['Drama', 'Romance']",English,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912."
322,2,3.0,1217676495,Ariel,1988-10-21,"['Comedy', 'Drama', 'Romance', 'Crime']",Finnish,A Finnish man goes to the city to find a job after the mine where he worked is closed and his father commits suicide.
322,110,3.5,1217676197,Three Colors: Red,1994-05-12,"['Drama', 'Mystery', 'Romance']",French,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls."
322,150,4.0,1217677389,48 Hrs.,1982-12-07,"['Thriller', 'Action', 'Comedy', 'Crime', 'Drama']",English,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer."
322,272,3.5,1217677446,Batman Begins,2005-06-10,"['Action', 'Crime', 'Drama']",English,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman."
322,296,5.0,1217676115,Terminator 3: Rise of the Machines,2003-07-02,"['Action', 'Thriller', 'Science Fiction']",English,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised."
322,318,4.0,1217675823,The Million Dollar Hotel,2000-02-09,"['Drama', 'Thriller']",English,A federal agent searches for a potential killer among the bizarre residents of a dilapidated Los Angeles hotel.
322,350,3.5,1217676610,The Devil Wears Prada,2006-06-29,"['Drama', 'Comedy']",English,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine."
322,480,3.5,1217676127,Monsoon Wedding,2001-08-30,"['Comedy', 'Drama', 'Romance']",Hindi,"As the romantic monsoon rains loom, the extended Verma family reunites from around the globe for a last-minute arranged marriage in New Delhi. This film traces five intersecting stories, each navigating different aspects of love as they cross boundaries of class, continent and morality."
322,500,3.0,1217676280,Reservoir Dogs,1992-09-02,"['Crime', 'Thriller']",English,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel."
322,586,3.5,1217676382,Wag the Dog,1997-12-25,"['Comedy', 'Drama']",English,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war."
322,597,3.0,1217676274,Titanic,1997-11-18,"['Drama', 'Romance']",English,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912."
322,608,4.5,1217676232,Men in Black II,2002-07-03,"['Action', 'Comedy', 'Science Fiction']",English,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction."
322,858,1.5,1217675809,Sleepless in Seattle,1993-06-24,"['Comedy', 'Drama', 'Romance']",English,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Talking about his father’s loneliness soon leads to a meeting with a young female journalist, who has flown to Seattle to write a story about the boy and his father."
322,913,3.5,1217675567,The Thomas Crown Affair,1999-08-06,"['Drama', 'Crime', 'Romance']",English,"Bored billionaire executive Thomas Crown entertains himself by stealing a Monet from a reputed museum with an elaborate diversion. When Catherine Banning, the insurance company's investigator, takes an interest in Crown, he may have met his match, and a complicated back-and-forth game with seductive undertones begins between them."
322,953,4.0,1217676860,Madagascar,2005-05-25,"['Family', 'Animation', 'Adventure', 'Comedy']",English,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.
322,1247,3.0,1217676682,The Good Shepherd,2006-12-11,"['Drama', 'Thriller', 'History']",English,"Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family."
322,1265,4.0,1217676332,Bridge to Terabithia,2007-02-15,"['Adventure', 'Drama', 'Family']",English,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen."
322,1608,3.5,1217676823,When Saturday Comes,1996-03-01,['Drama'],English,"Jimmy Muir comes from a typical gritty, northern town where there are only two options: working down the pit or in a factory. But Jimmy has other ideas - he dreams of becoming a professional footballer. Confronted by a bitter and unsupportive father, hard drinking friends and a lifetime of bad habits...has Jimmy the will to achieve his ultimate goal?"
322,1610,3.0,1217676511,Fever Pitch,1997-04-04,"['Comedy', 'Romance']",English,"A romantic comedy about a man, a woman and a football team. Based on Nick Hornby's best selling autobiographical novel, Fever Pitch. English teacher Paul Ashworth believes his long standing obsession with Arsenal serves him well. But then he meets Sarah. Their relationship develops in tandem with Arsenal's roller coaster fortunes in the football league, both leading to a nail biting climax."
322,1923,4.0,1217676463,Twin Peaks: Fire Walk with Me,1992-06-03,"['Drama', 'Mystery', 'Horror']",English,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate."
322,1968,3.0,1217676520,Fools Rush In,1997-02-14,"['Comedy', 'Drama', 'Romance']",English,"After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions."
322,2268,5.0,1217676740,The Golden Compass,2007-12-04,"['Adventure', 'Fantasy']",English,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny."
322,2302,3.5,1217676772,Avalon,1990-10-05,['Drama'],English,"A Polish-Jewish family comes to the U.S. at the beginning of the twentieth century. There, the family and their children try to make themselves a better future in the so-called promised land."
322,2324,4.0,1217676735,Local Color,2008-11-14,['Drama'],English,"A successful artist looks back with loving memories on the summer of his defining year, 1974. A talented but troubled 18-year-old aspiring artist befriends a brilliant elderly alcoholic painter who has turned his back on not only art but life. The two form what appears to be at first a tenuous relationship. The kid wants to learn all the secrets the master has locked away inside his head and heart. Time has not been kind to the old master. His life appears pointless to him until the kid rekindles his interest in his work and ultimately gives him the will to live. Together, they give one another a priceless gift. The kid learns to see the world through the master's eyes. And the master learns to see life through the eyes of innocence again. This story is based on a real life experience."
322,2502,3.5,1217676628,The Bourne Supremacy,2004-07-23,"['Action', 'Drama', 'Thriller']",English,"A CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive."
322,2617,3.5,1217676700,The Great Outdoors,1988-06-17,['Comedy'],English,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family."
322,2788,3.5,1217677095,Reality Bites,1994-02-18,"['Drama', 'Romance', 'Comedy']",English,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be."
